symbol,ts,status,equity,pos_qty,fills,m_reason,enter_long,m_trend_ok,m_breakout,m_vol_ok,m_pullback,m_rsi,m_atr,m_ema_fast,m_ema_slow
ETH/USD,2026-03-02T14:18:03.478737+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.478803+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.478867+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.478933+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.478997+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.479062+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.479128+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.479194+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.479260+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.479325+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.479391+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.479455+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.479523+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.479592+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.479659+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.479723+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.479789+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.479853+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.479919+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.479985+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.480050+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.480117+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.480182+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.480249+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.480313+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.480380+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.480446+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.480512+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.480576+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.480642+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.480708+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.480773+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.480839+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.480904+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.480976+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.481042+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.481111+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.481175+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.481243+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.481307+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.481373+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.481438+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.481504+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.481569+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.481635+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.481702+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.481836+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.481916+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.482001+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.482072+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.482140+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.482207+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.482272+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.482342+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.482410+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.482478+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.482543+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.482614+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.482677+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.482743+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.482807+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.482873+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.482939+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.483002+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.483068+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.483131+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.483197+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.483261+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.483327+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.483392+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.483461+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.483525+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.483593+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.483657+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.483726+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.483793+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.483859+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.483923+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.483989+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.484054+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.484120+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.484184+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.484249+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.484345+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.484412+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.484478+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.484544+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.484617+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.484688+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.484758+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.484825+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.484893+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.484960+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.485028+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.485093+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.485160+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.485227+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.485294+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.485358+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.485424+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.485488+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.485554+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.485618+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.485683+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.485748+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.485813+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.485879+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.485943+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.486009+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.486074+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.486141+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.486205+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.486271+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.486336+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.486403+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.486468+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.486550+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.486618+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.486683+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.486749+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.486814+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.486880+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.486944+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.487010+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.487075+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.487137+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.487203+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.487267+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.487333+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.487397+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.487461+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.487526+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.487595+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.487663+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.487734+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.487803+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.487872+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.487936+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.488002+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.488066+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.488131+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.488196+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.488261+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.488326+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.488391+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.488455+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.488520+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.488586+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.488652+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.488719+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.488784+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.488850+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.488915+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.488981+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.489045+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.489111+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.489175+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.489239+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.489305+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.489373+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.489438+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.489505+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.489569+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.489635+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.489698+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.489766+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.489835+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.489902+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.490046+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.490156+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.490233+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.490304+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.490374+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.490445+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.490516+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.490583+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.490653+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.490721+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.490789+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.490858+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.490926+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.490994+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.491061+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.491128+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.491195+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.491264+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.491331+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.491397+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.491463+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.491528+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.491596+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.491661+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.491730+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.491797+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.491865+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.491935+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.492003+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.492068+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.492135+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.492201+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.492267+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.492333+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.492398+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.492464+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.492529+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.492595+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.492662+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.492725+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.492792+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.492856+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.492923+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.492987+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.493052+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.493116+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.493181+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.493263+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.493331+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.493398+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.493466+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.493535+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.493602+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.493668+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.493734+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.493802+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.493867+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.493933+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.493998+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.494065+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.494131+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.494197+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.494263+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.494329+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.494393+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.494458+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.494523+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.494589+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.494655+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.494721+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.494787+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.494853+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.494921+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.494988+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.495054+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.495122+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.495187+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.495253+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.495317+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
ETH/USD,2026-03-02T14:18:03.495385+00:00,cooldown,10086.728831773744,0.0,0,,,,,,,,,,
